train_id	name	item_condition_id	category_name	brand_name	price	shipping	item_description
1626	Lularoe Halloween Leggings spiders OS	1	Women/Athletic Apparel/Pants, Tights, Leggings		58.0	1	Free ship!! Brand new, never work hard to find Lularoe Halloween leggings size size OS. Spiders on a dark blue background. Very hard to find! Please note that these leggings will be shipped in 4-7 days. I am not a consultant, just a Lularoe unicorn collector! Check out my other leggings to bundle and save on shipping!
1627	Big oval brush in silver	1	Beauty/Tools & Accessories/Makeup Brushes & Tools		9.0	1	No description yet
1628	iPhone 6 Marble Case w/ popsocket	3	Electronics/Cell Phones & Accessories/Cases, Covers & Skins	Apple	9.0	0	For iPhone 6 ONLY Two separate pieces Popsocket on the back A few minor blotches of paint (pictures shown above)
1629	The Original Miss Belt	1	Sports & Outdoors/Exercise/Fitness accessories		8.0	1	Instant hourglass shape! Opened packaging but never used. Size s/m
1630	Giffin 25 rdta full tank kit	1	Electronics/TV, Audio & Surveillance/Gadgets		25.0	1	Giffin 25 rdta full tank kit.... Key world.. vape pen e-cigarette ecig juice vapor juice vapor ecig smok alien ijoy istick pico topbox smoke subox kangertech bong smoke kanger
1631	NEW!! Men's skinny PRADA tie!	1	Men/Men's Accessories/Ties	Prada	46.0	0	Men's skinny PRADA tie from their Spring/Summer 2015 line. Comes with tag and original box. 2 inches at widest point. Yellow with blue/white stripe detail. Has a sun-washed effect that is very awesome. Purchased on sale for [rm], but never got around to wearing it and I have much too many designer ties as it is.
1632	Vince Camuto Sandal heels	3	Women/Shoes/Sandals	Vince Camuto	12.0	0	Black Leather sandal heels. They are in good condition just needs a little leather cleaning to brighten the black. Size 6
1633	Skinny white jeans	2	Women/Jeans/Slim, Skinny	YMI	10.0	1	YMI white jeans Wanna Betta butt fit Makes your butt look rounder, cutter and bigger Tight fitting Size 5 Almost in new condition Worn a hand full of times p
1634	"Dog ""couture ""collar w/charm"	2	Handmade/Pets/Collar		9.0	0	Brown patent leather w/spikes collar . Has dog bone charm and is brand new. Fits small dog , chihuahua or Maltese type it's 13 inches long but small .
1635	Chanel NO.5 EAU DE PARFUM-NEW PRICE!!	2	Beauty/Fragrance/Women	Chanel	44.0	0	NWO box. Sprayed once or twice. Completely full. Authentication shown in 3rd picture. Great deal.
1636	Ray-Ban aviators	1	Men/Men's Accessories/Sunglasses	Ray-Ban	26.0	0	Ray-Ban aviators Only wore once or twice Kinda Heavy but not that heavy
1637	Xhiliaration Floral ruffle bikini top	2	Women/Swimwear/Two-Piece	Xhilaration	10.0	0	•Xhilaration from target bikini top. Floral ruffled light push up. •Size:M (I wear cup size 34C for picture reference) •All Items checked for stains, holes, and excessive wear: If no issues noted then item is in very good condition! NWOT •Comes from smoke free home •Original retail is: [rm] •Open to offers •Bundle discounts available •Ships within 24 hours of purchasing, will communicate if not able to ship in that timeframe •Feel free to ask any additional questions
1638	Light grey American eagle capris size 8	2	Women/Jeans/Capri, Cropped		10.0	0	No description yet
1639	Victoria Secret Pink - Black Bralette	3	Women/Underwear/Bras	PINK	9.0	0	Victoria Secret Pink - Black Bralette Size Small (AA-C cup) but fits a range of sizes (see 3rd pic for size chart) Gently used but still in great condition
1640	American eagle jeans	3	Women/Jeans/Slim, Skinny	American Eagle	22.0	0	Size 8 short, bought from American eagle. Worn once so still in great condition!
1641	Pink blush maternity dress 1 DAY SALE	3	Women/Maternity/Dresses		19.0	0	Like new excellent condition
1642	ADIDAS ZX running shoes Sz 8.5 new	1	Women/Shoes/Athletic	Adidas	56.0	0	ADIDAS ZX running shoes Sz 8.5 new box is missing Lid 100% authentic itemcloset#2do
1643	SALE Pink Leopard And Maroon BookBag	3	Women/Women's Handbags/Backpack Style	PINK	25.0	1	Super cute Pink bookbag!! In used condition but still very nice Has a padded pocket in one opening and a pocket and mesh holder in the second. Also has a small zipped pocket on the top by the handle. Has discoloration in zippers(picture above) Minor flaws in fabric Will send more pictures upon request
1644	Michael Kors Boots	3	Women/Shoes/Boots	Michael Kors	36.0	0	Excellent clean condition! Used about 6 times. There is nothing wrong except there is some wear on the buckles , not noticeable! Great for Rain boots or winter boots!
1645	Bandeau Halter Bikini Set	3	Women/Swimwear/Two-Piece	Victoria's Secret	10.0	1	Only tried on, never worn out Has push-up padding/underwire Not VS it's Cupshe Maroon color **4th pic is a deficiency, the sewing snapped on the silver ring, so I securely tied it so it's still wearable SIZING REFERENCE: I'm a 34A in bras Bottoms I'm typically a 4
1646	Authentic Gaspeite / Sterling Earrings	2	Women/Jewelry/Earrings	Vintage	34.0	0	Stamped with Mexico 925. Gaspeite green stone is a beautiful bright green.
1647	Electric handheld steamer New In Box	1	Home/Home Appliances/Garment Steamers		22.0	1	Electric Easy Handheld Steam Cleaner with 6 Different Attachments and 3 Additional Accessories
1648	Nike Air Zoom PE Size 9 Men	3	Men/Shoes/Athletic	Nike	26.0	0	In Good Condition - No Box Excellent Basketball Shoes Nike Air Zoom PE Athletic Sneakers 3M Reflective Detail Size 9 in Men
1649	Nike New York iPhone 7 Plus rubber case	1	Electronics/Cell Phones & Accessories/Cases, Covers & Skins		14.0	1	Brand NEW , High quality Durable case ( unlike any other cheap plastic cases someone selling here ) *** Buy today , Ship Today *** Shipping takes 3-5 days with tracking # . {{{{{. PRICE IS VERY FIRM }}}}}} Please don't ask for LOWER . Please Don't Ask for Free Shipping . **PRICE IS FIRM FOR 1 . Please contact me for bundle to save $$$ . 2 cases for [rm] 3 cases for [rm] 4 cases for [rm] 5 cases for [rm] ****YOU CAN BUY At this listing and Let me know your PHONE SIZE after pay . {{{{{: This design Available for all the phone below :}}}}} iPhone 7 , 7 plus , 6/6S , 6 Plus/6S plus , IPhone SE/ 5/5S , 5C , 4/4S , IPod Touch 5. iPod touch 6 . Samsung Galaxy Note 7 , Note 5 , Note 4 , Note 3 , Note 2 N7100 , Samsung note Edge , Samsung galaxy J7 J5 A8 Samsung Galaxy S7, S7 Edge , S6 , S6 Edge , S6 Edge Plus , Galaxy S5 , S4 , S3 Htc One M9 , M8 Sony Xperia Z4 , Z3 , Z2 LG G5 , G4 , G3 ,G2
1650	Mini Glass Globe with Stand	1	Home/Home Décor/Home Décor Accents		9.0	1	Brand new mini glass globe with stand. Comes with cardboard box.
1651	iPhone 6/6s case	1	Electronics/Cell Phones & Accessories/Cases, Covers & Skins		10.0	1	black iPhone case with tempered glass • Thin, Comfortable Hand Feeling • Full Body Protection, Protect Lens & Screen against scratches • plastic material
1652	Tarte foundation	2	Beauty/Makeup/Face	Tarte	21.0	0	Item is new and without the box! Product is full! Color is fairly light neutral !
1653	Abercrombie &Fitch T-shirts 3 Pcs	3	Men/Tops/T-shirts	Abercrombie & Fitch	19.0	0	Good condition! 3 of these bundle
1654	Lot of 23 Industrial / Gothic Music CD'S	3	Electronics/Media/CD		25.0	1	Message me a price, negotiable! All play without skipping. All come with their discs cases and artworks. Some have initials written on them, rubbing alcohol will take them off. Front Line Assembly A perfect circle Gravity Kills Marilyn Manson Nine Inch Nails NIN Skinny Puppy White / Rob Zombie The Newlydeads Newly Deads Two - Voyeurs Corrosion of Conformity Chris and Posey Call on the Dark Cleopatra - Music from the dark side Helmet I will ship USPS media mail.
1655	"13"" Elvis Presley vintage clock working"	3	Home/Home Décor/Clocks		21.0	0	Beautiful vintage clock working conditions very little very minor scratches on it works great sing songs at every hour please if you have any questions ask before you purchase
1656	Michael Kors heels	3	Women/Shoes/Pumps	Michael Kors	26.0	0	Chocolate brown suede. Only sign of wear is bottom
1657	VS PINK Maroon ID Holder (NEW)	1	Women/Women's Accessories/Other	PINK	19.0	0	VS PINK Maroon ID holder New without tags! [rm] + [rm] shipping Bundle to save!
1658	Jessica Simpson Heeled Pump	2	Women/Shoes/Boots	Jessica Simpson	40.0	0	Fun, Sexy Heeled Pump. Very Stylish. True to size (Brand New)
1659	Original Apple Earphones X2	3	Electronics/TV, Audio & Surveillance/Headphones	Apple	13.0	1	2 Use Earphones 100% Authentic Came With IPhones From Apple. Works As New!
1660	Decree sandals size 10	3	Women/Shoes/Sandals	Decree	11.0	0	Size 10 sandal. Used but have lots of wear left.
1661	VS FS London 2014	3	Women/Other/Other	Victoria's Secret	16.0	0	Victoria's Secret Fashion Show London 2014 Purse Just used once and then it was put on a drawer, its in like new condition.
1662	Pure Romance Island Breeze getaway	2	Other/Daily & Travel items/Personal Care		21.0	0	After a long hard day, slip away to the Islands. Set includes Escape Bubble Bath, Entice Lotions....with pheromones, and Kiss Body Spray, again with even more pheromones! Buy it for yourself, or wrap it up for a gift!
1663	*BrandNew*Gymshark kaleidoscope leggings	1	Women/Athletic Apparel/Pants, Tights, Leggings		56.0	0	Size: small Color: kaleidoscope (purple and white) These are not available on their webpage! Brand new! Never been worn!
1664	Mac lipsticks bundle	1	Beauty/Makeup/Lips	Mac Cosmetic	33.0	1	Mac lipstick morange, lovelorn, lady danger, pink pigeon, & heroine
1665	Hollister med	3	Women/Tops & Blouses/T-Shirts	Hollister	8.0	0	This shirt has been worn it does not have any holes or anything navy color size medium
1666	Coach Shoes	2	Women/Shoes/Fashion Sneakers	Coach	20.0	0	Pretty much new hardly worn Could fit a 7.5
1667	4x4 Shell Photo Frame	2	Home/Home Décor/Photo Albums & Frames	Pier One	10.0	0	"Like New Condition, never used! Does NOT contain a glass where the picture goes! Triton frame features seashells and natural mango wood to surround a 4x4 image. It's perfect for family photos taken at the beach. Natural 6.88""W x 1""D x 6.88""H Engineered wood, nut shells,mango wood Holds a 4"" x 4"" photo"
1668	Do not buy! Reserved for SK	1	Home/Kitchen & Dining/Coffee & Tea Accessories		9.0	0	Rae Dunn I Woke Up Like This mug
1669	Romantic bear lip stain [rm]	1	Beauty/Makeup/Lips		4.0	1	Lip stain price is firm!! Only 6 left at this price! Only for today! Labor Day sale!! If you want a tracking number please message me to increase the price for [rm] additional and I will ship as Priority Mail which means you will receive item within 3 business days and it includes free tracking. Please note: This app tells you when the seller is going to SHIP your items NOT when your item will be received. Because this is free shipping it goes via first class mail, if you want item in 2-3 days pay for priority. These will NOT come with individual boxes message me your color choice after you buy Price is FIRM!! FREE SHIPPING!! Tips. Prior to applying lip stain, with a Q-tip use petroleum or coconut oil to outline your outer mouth area, this will prevent any staining outside the lip area. Allow lip stain to dry completely prior to peeling. Use a lip brush for a more even application. Apply a second or third time for desired color Lipkit lip kit lipstick tattoo Lip stain
1670	Black tank	3	Men/Tops/Tank		15.0	0	One black tank top
1671	Nike Shorts	2	Women/Athletic Apparel/Shorts	Nike	20.0	0	Bought from a seller but they didn't fit :( size medium!
1672	Betsey Johnson glitter cupcake case	3	Electronics/Cell Phones & Accessories/Cases, Covers & Skins		19.0	0	Gold glitter waterfall cupcake case from Betsey Johnson Trolls collection. Used for almost a month but good condition. Fits iPhone 6
1673	VS PINK 3x tshirt bundle	1	Women/Tops & Blouses/T-Shirts	Victoria's Secret	65.0	1	PRICE FIRM ‼️ Don't ask me for the lowest price pls , you have a free shipping NEW WITH TAG - size S oversized fit Bundle to save ⚡️ NO Trades ❗️ NO HOLDS NO lowballing I ship via USPS - First class and Priority mail ⚡️ the same day or next day ⚡️ Allowed USPS to update tr.number 24 to 48 hours after i hit button SHIPPED ‼️ I won't be answering question ⛔️When will you ship ⛔️ When will my package be arriving ⛔️My tracking # does NOT work ⚡️( needs time to update by usps which takes time ) Right after you make a purchase Feel free to ask if you have any question Thank you ❤️ - Patkat
1674	Stampin up pads	2	Handmade/Paper Goods/Scrapbooking		32.0	0	Free gift included ! •1-3 day ship i only select 4-7 for an emergency• •ask anything• •Vermont•
1675	Black & Decker 7.2V Drill/Flashlight	3	Other/Automotive/Tools & Equipment		19.0	0	Slightly used condition. Works great. Comes with flashlight, battery, battery charger, storage case, and drill bits
1676	Rainbows sandals women's!✔️	2	Women/Shoes/Sandals		31.0	0	Perfect condition NWOT rainbow sandals never been worn size large in women's fit a size 7.5-8.5 according to their website
1677	FREESHIP✨Winter pet petticoat	2	Other/Pet Supplies/Dogs		6.0	1	GORGEOUS tan & leopard jacket for your girly girl It was too big for my baby unfortunately so never worn Size L but could fit a M for sure
1678	Kylie Matte Lip Kit 3 For [rm]	1	Beauty/Makeup/Makeup Sets	Kylie Cosmetics	22.0	0	Colors Dolce K Poise k Smile
1679	boys nike pants	3	Kids/Boys (4+)/Bottoms	Nike	18.0	1	boys therma fit nike pants great condition size xl
1680	Cashmere Sweater Bundle	2	Women/Sweaters/Crewneck	Talbots	24.0	0	Size petite Medium 100% cashmere
1681	Playtex baby 4 boxes Brand new sealed	1	Kids/Health & Baby Care/Other	Playtex	22.0	0	4 boxes of Plantex baby All brand new Drop-In Liners for Playtex Original, Premium and Designer Nurses reduces gas and colic for baby. It acts like the breast so baby can go seamlessly from breast to bottle with no confusion. This pre-sterilized liners for a clean bottle every time and BPA free. At Amazon, [rm] per box
1682	Women Bra 38B, rose color	2	Women/Underwear/Bras		8.0	1	No description yet
1683	Mommy and me set TC s/m	1	Women/Jeans/Leggings		45.0	1	Brand new
1684	Recipes to Treasure Keepsake	1	Vintage & Collectibles/Book/Cookbook		16.0	1	Notebook designed to keep your treasured recipes. 96 recipe cards, 78 recipe pages, 48 recipe card pockets and more. Brand new, retails for 39.95. ISBN 978-1-58209-457-1.
1685	Skull Cardigan (Small)	2	Women/Sweaters/Cardigan	Urban Outfitters	26.0	0	Lightly worn, no signs of wear. Black & off white knee length sweater. Could fit small, medium, possibly even large! Purchased from Karmaloop Clothes & Accessories from (or are similar to): Nordstrom, American apparel, True Religion, Free People, Urban Outfitters, Zara, Asos, Topshop, Lulus, Tobi, American Apparel, Brandy Melville, Unif, Nasty Gal, LF, H&M, Forever 21, Rebecca Minkoff, Sephora, Kate Spade, Michael Kors, Vince Camuto, Victoria's Secret PINK, VS, etc.
1686	Nike DriFit tank	2	Women/Athletic Apparel/Shirts & Tops	Nike	21.0	0	No description yet
1687	American eagle jeggings size 10	3	Women/Jeans/Leggings	American Eagle	25.0	0	american Eagle / Jeggings / Size 10 / burnt orange / super stretch / worn only twice / any questions ask down below
1688	10 Foot iPhone Charger	1	Electronics/Cell Phones & Accessories/Cell Phone Accessories		10.0	1	TOP RATED SELLER - BEST DEAL BRAND NEW FREE AND FAST SHIPPING NEXT OR SAME DAY EXCELLENT QUALITY NEVER USED COMPATIBLE WITH APPLE PRODUCTS THANK YOU!
1689	Sprayground lil money mini bookbag new	1	Kids/Gear/Backpacks & Carriers	Nickelodeon	50.0	1	"For kid Exterior Dimensions: 15"" x 5"" x 10"" Front zipper pocket Side pockets Separate Velour sunglass compartment Ergonomic back padding Adjustable Mesh Straps for custom sizing Nylon Zippers with Metal Hardware Interior Large zipper compartment Separate large mesh zipper pocket Fabric Durable 900D water-resistant fabric"
